	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219	X1290.018.076	X1254.018.040	X1286.018.072	X1260.018.046	X1258.018.044	X1242.018.028	X1238.018.024	X1230.018.016	X1264.018.050	X1252.018.038	X1244.018.030	X1232.018.018	X1228.018.014	X1248.018.034	X1348.018.134	X1340.018.126	X1338.018.124	X1328.018.114	X1334.018.120	X1324.018.110	X1310.018.096	X1318.018.104	X1320.018.106	X1326.018.112	X1322.018.108	X1316.018.102	X1314.018.100	X1302.018.088	X1304.018.090	X1308.018.094	X1300.018.086	X1306.018.092	X1294.018.080	X1298.018.084	X1292.018.078	X1288.018.074	X1282.018.068	X1276.018.062	X1272.018.058	X1278.018.064	X1280.018.066
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 Homo sapiens R-HSA-450321	0.972843066570536	1	1	0.68445558229272	0.460610769542598	1	1	1	1	1	1	1	0.692749702620774	0.810395413313235	0.583142043142043	1	1	1	0.627194373180364	0.199788223047793	0.401782975114143	0.266553783923616	1	0.750274073080897	1	1	1	0.830205716080402	0.354065182872675	1	0.967848537005164	0.414845360824742	0.535856642070944	1	1	1	1	0.250453720508167	1	1	1	0.82480173035328	0.989321702511656	0.746399033547068	1	0.736788166569877	1	1	1	1	1	1	0.958135531326621	1	0.53242304115891	1	1	1	1	0.730939440993789	1	1	1	1	0.865955322762573	0.728643216080402	1	1	1	1	0.843345883123261	1	1	0.751135172895564	1	0.3787816210635	1	0.943153242915337	0.921252660383095	1	0.937584025306445	0.946908708234675	0.614693858802995	1	0.681343367404246	1	0.526455869696873	1	1	1	1	0.893805309734513	1	1	0.97531494722506	0.583714033413131	0.602382302892796	1	1	0.541526267828003	1	1	0.886506469500924	0.632529724141172
activated TAK1 mediates p38 MAPK activation Homo sapiens R-HSA-450302	0.553394266072963	1	1	1	0.576656817824976	1	1	1	1	1	1	1	0.327337546588884	0.0577790465315444	0.105506409854236	1	0.57805122335098	1	0.728791588650439	0.628381038921702	0.177284003639261	0.377016129032258	1	0.48447482864148	1	1	1	0.528393190298508	0.237424924924925	0.858097100032584	0.122211595126994	0.408897757085319	0.529203539823009	1	1	1	1	0.14733930261338	1	1	1	0.934673154667033	1	0.497000757090443	1	0.293980808374527	1	1	1	1	0.956691285081241	1	1	1	0.563607924921794	0.713384987893462	0.297743364460751	0.971990807239299	1	0.337304288631722	1	1	1	1	0.45094886939503	0.60151387074464	1	1	1	1	0.511970586558741	1	1	0.863209034100391	1	0.83048433048433	1	0.434847996562466	0.401675010527301	1	0.53877290891553	0.126041666666667	0.539255902384394	1	0.878994029020246	1	0.180685920577617	1	1	0.478361344537815	1	0.408130278417586	1	0.639277525618829	0.816523350277923	0.138048630767657	0.383897627299387	1	1	0.283667416316287	1	1	0.235609756097561	0.313159184094484
NOD1/2 Signaling Pathway Homo sapiens R-HSA-168638	0.342222222222222	1	1	1	0.194698795180723	1	1	1	1	1	1	1	0.677783426537875	0.0670776164910188	0.829327552725466	1	0.205618892508143	1	1	0.353086419753086	0.0964050536443635	0.766424127385848	1	0.430193014705882	1	1	1	0.336864406779661	0.178077281525557	0.123810222907338	0.043116775615041	0.253720050441362	0.202686879891539	1	0.788924731182796	1	1	0.0606278456745746	1	0.580034633301627	1	1	1	0.827676388651998	1	0.255671041650861	1	1	1	1	0.956691285081241	1	1	1	1	0.955127828817987	1	0.916828444060972	0.784125233104825	0.208280790248003	1	1	1	1	0.7426614481409	0.535944998154301	1	1	1	1	0.387431162941367	1	1	0.708610259765603	1	0.854325656783954	1	0.548938611589214	1	1	1	0.693794186959937	0.287896361241621	1	0.681343367404246	1	0.379907993099482	1	1	0.766052900658682	1	0.595080276918545	1	1	1	0.089156885969635	0.383897627299387	1	1	0.49667628245328	1	1	0.12872588509646	0.205691056910569
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways Homo sapiens R-HSA-168643	0.478554877760439	1	1	1	0.178959025470653	1	1	1	1	1	1	1	1	0.0218976522773991	0.222983425414365	0.861356728378005	0.756170183470449	1	0.807755775577558	0.0411214953271028	0.0178773318258903	0.65003421738243	1	0.0712676056338028	0.930112342776098	1	1	0.380574452003023	0.0413533834586466	0.115061017206094	0.0110979514848445	0.253720050441362	0.0253965067255571	1	1	1	1	0.0606278456745746	1	0.192244022904285	1	1	1	0.988549744996736	0.451210191082803	0.255671041650861	0.453481852502523	1	1	1	0.176675977653631	1	0.219545739701128	1	0.955906422272346	0.832621135049066	1	0.361458464906741	0.661270920890447	0.208280790248003	1	0.706318567471482	1	1	0.469060103979941	0.314985186340246	1	0.599152542372881	0.785780240073869	1	0.0804732974967397	1	0.708470847084708	0.371413319097825	1	1	1	0.191525026585678	1	1	1	0.084821054396111	0.0739764154398301	0.703238494821031	0.24011659289647	1	0.181089067116927	1	0.537310924369748	0.560975609756098	1	0.919448275862069	1	1	1	0.0306221253933672	0.458459672528805	1	1	1	1	1	0.0395931142410016	0.158691756272401
Interleukin-1 signaling Homo sapiens R-HSA-446652	0.35703701613017	1	1	0.112182684846469	0.132337526205451	1	1	1	1	1	1	1	0.104365796951692	0.0218976522773991	0.0729890046296296	0.528784025891464	0.205618892508143	1	1	0.0243210766642634	0.0178773318258903	0.0920167303146027	1	0.0355949491751961	0.30097549369498	0.732537097357944	0.405263157894737	0.380574452003023	0.061792362310497	0.114545866136781	0.0110979514848445	0.253720050441362	0.0688154494764042	1	1	1	1	0.0606278456745746	1	0.211130235226621	1	1	0.989321702511656	1	0.610581905424398	0.173324189953712	0.13205329153605	1	0.539445628997868	0.410904872389791	0.240059303187546	1	0.0613173216885007	1	0.809408313410254	1	0.689873417721519	0.116158711903393	0.079447322970639	0.235168485999051	1	0.996745460774238	0.737438905180841	0.527083333333333	0.167328042328042	0.383855275159623	1	0.834218289085546	0.531652219595482	1	0.0712074303405573	0.950526524935426	1	0.10173921785463	1	1	1	0.0919665576154126	0.523662758878935	1	0.175783972125436	0.0441535776614311	0.0739764154398301	0.732368421052632	0.24011659289647	0.915826340408528	0.138565891472868	1	0.428391282455742	0.169929475909208	1	0.275354416575791	1	1	0.8718407960199	0.0245738429410908	0.143589743589744	1	0.660277756594389	0.0538555691554468	1	0.808484848484848	0.0490595307349234	0.0632302405498282
MAP3K8 (TPL2)-dependent MAPK1/3 activation Homo sapiens R-HSA-5684264	1	1	1	1	0.658971743101853	1	1	1	0.740721605097735	1	1	1	0.695277100034855	0.13629948878908	0.11283829121002	1	0.132894736842105	1	1	0.536471586089907	0.740238775853371	0.22869351740573	1	1	1	0.917804295942721	1	1	0.384347416118809	0.295929507174049	0.504086283212236	1	0.533841083557735	1	1	1	1	0.294186046511628	1	0.849385202904025	1	1	1	0.737211389410133	0.790550137297604	0.736788166569877	1	1	1	1	1	1	0.782863802916969	1	1	1	0.956949200913242	1	0.680183712333371	1	1	1	1	1	0.518376232552183	1	1	0.355240679328711	0.800152417242201	1	1	1	1	1	1	1	1	1	1	1	0.304669470505769	0.175019888623707	0.591172218417649	1	1	1	0.888029197080292	0.800838854060143	1	0.759881138767294	1	1	1	1	0.770863565929606	0.516348715304632	0.383897627299387	1	1	0.252842827431597	1	1	1	0.792209418837675
MyD88-independent TLR3/TLR4 cascade Homo sapiens R-HSA-166166	0.143923771599232	1	1	1	0.132337526205451	1	1	1	1	1	1	1	0.104365796951692	0.0218976522773991	0.0729890046296296	0.203684452288277	0.872193436960276	1	0.821819374948733	0.0243210766642634	0.0147075921404488	0.0920167303146027	1	0.0846356033452808	1	0.758106517318874	0.337749024440337	0.336864406779661	0.0260288065843621	0.0489724812078588	0.0110979514848445	0.253720050441362	0.0253965067255571	1	0.848003497522588	1	1	0.0606278456745746	1	0.0447095206538546	1	0.976552163229574	1	0.497000757090443	1	0.14522732169791	0.308194122667967	1	0.946314631463146	0.0590569561157796	0.0866995073891626	1	0.318150561195352	1	1	0.285997732426304	0.956949200913242	0.946436528531362	0.478061522216356	0.362207602339181	1	0.883379888268156	1	1	0.0394127039763212	0.678854684769458	1	1	0.632164493704458	1	0.063913098395857	1	1	0.240608654303376	1	0.154385964912281	1	0.368163628279235	0.200715421303657	1	0.55363511659808	0.065014684287812	0.0739764154398301	1	0.226464	0.980979143571631	0.138565891472868	1	0.86085642895649	0.766052900658682	1	0.161470823341327	0.466332584528541	1	0.97531494722506	0.0245738429410908	0.167553191489362	1	1	0.0382869249394673	1	1	0.0395931142410016	0.034421768707483
Toll Like Receptor 3 (TLR3) Cascade Homo sapiens R-HSA-168164	0.143923771599232	1	1	1	0.132337526205451	1	1	1	1	1	1	1	0.104365796951692	0.0218976522773991	0.0729890046296296	0.203684452288277	0.872193436960276	1	0.821819374948733	0.0243210766642634	0.0147075921404488	0.0920167303146027	1	0.0846356033452808	1	0.758106517318874	0.337749024440337	0.336864406779661	0.0260288065843621	0.0489724812078588	0.0110979514848445	0.253720050441362	0.0253965067255571	1	0.848003497522588	1	1	0.0606278456745746	1	0.0447095206538546	1	0.976552163229574	1	0.497000757090443	1	0.14522732169791	0.308194122667967	1	0.946314631463146	0.0590569561157796	0.0866995073891626	1	0.318150561195352	1	1	0.285997732426304	0.956949200913242	0.946436528531362	0.478061522216356	0.362207602339181	1	0.883379888268156	1	1	0.0394127039763212	0.678854684769458	1	1	0.632164493704458	1	0.063913098395857	1	1	0.240608654303376	1	0.154385964912281	1	0.368163628279235	0.200715421303657	1	0.55363511659808	0.065014684287812	0.0739764154398301	1	0.226464	0.980979143571631	0.138565891472868	1	0.86085642895649	0.766052900658682	1	0.161470823341327	0.466332584528541	1	0.97531494722506	0.0245738429410908	0.167553191489362	1	1	0.0382869249394673	1	1	0.0395931142410016	0.034421768707483
TRIF-mediated TLR3/TLR4 signaling Homo sapiens R-HSA-937061	0.143923771599232	1	1	1	0.132337526205451	1	1	1	1	1	1	1	0.104365796951692	0.0218976522773991	0.0729890046296296	0.203684452288277	0.872193436960276	1	0.821819374948733	0.0243210766642634	0.0147075921404488	0.0920167303146027	1	0.0846356033452808	1	0.758106517318874	0.337749024440337	0.336864406779661	0.0260288065843621	0.0489724812078588	0.0110979514848445	0.253720050441362	0.0253965067255571	1	0.848003497522588	1	1	0.0606278456745746	1	0.0447095206538546	1	0.976552163229574	1	0.497000757090443	1	0.14522732169791	0.308194122667967	1	0.946314631463146	0.0590569561157796	0.0866995073891626	1	0.318150561195352	1	1	0.285997732426304	0.956949200913242	0.946436528531362	0.478061522216356	0.362207602339181	1	0.883379888268156	1	1	0.0394127039763212	0.678854684769458	1	1	0.632164493704458	1	0.063913098395857	1	1	0.240608654303376	1	0.154385964912281	1	0.368163628279235	0.200715421303657	1	0.55363511659808	0.065014684287812	0.0739764154398301	1	0.226464	0.980979143571631	0.138565891472868	1	0.86085642895649	0.766052900658682	1	0.161470823341327	0.466332584528541	1	0.97531494722506	0.0245738429410908	0.167553191489362	1	1	0.0382869249394673	1	1	0.0395931142410016	0.034421768707483
Activated TLR4 signalling Homo sapiens R-HSA-166054	0.159470532618973	1	1	0.748920126352033	0.132337526205451	1	1	1	1	1	1	1	0.28632175761871	0.0218976522773991	0.0828860898138006	0.143994658951819	1	1	0.354235423542354	0.0243210766642634	0.0147075921404488	0.0920167303146027	1	0.0328049531589355	1	0.758106517318874	0.306029106029106	0.358873841767641	0.0260288065843621	0.0390499893885898	0.0110979514848445	0.256012215294567	0.0253965067255571	1	0.766309412861137	1	1	0.0606278456745746	1	0.0447095206538546	1	1	1	0.844290657439446	0.81877444589309	0.14522732169791	0.13205329153605	1	0.730873171186283	0.0590569561157796	0.036039886039886	0.903324722239724	0.200192146911715	1	1	0.148207990599295	1	0.770873620261829	0.457809523809524	0.208280790248003	1	0.720222562487869	1	1	0.0394127039763212	0.53046218487395	1	1	0.511244047857229	1	0.0536301006889242	1	1	0.218651254489967	1	0.163067998710925	1	0.160413715214139	0.201355661881978	1	0.451136944302504	0.0596381637102952	0.0739764154398301	1	0.180988184747583	1	0.169173567686328	1	0.916687381829413	0.88644944812362	1	0.161470823341327	0.429921761603002	1	1	0.0245738429410908	0.194594594594595	1	1	0.0538555691554468	1	1	0.0395931142410016	0.034421768707483
Toll Like Receptor 4 (TLR4) Cascade Homo sapiens R-HSA-166016	0.159470532618973	1	1	0.713022351797862	0.132337526205451	1	1	1	1	1	1	1	0.640742481203008	0.0218976522773991	0.247814127124472	0.0727914176686587	1	1	0.171933401291199	0.0243210766642634	0.0147075921404488	0.0997142575623214	1	0.0328049531589355	1	0.758106517318874	0.257932968013253	0.380574452003023	0.0260288065843621	0.0390499893885898	0.0110979514848445	0.261979166666667	0.0253965067255571	1	0.721164613661814	1	1	0.0606278456745746	1	0.0447095206538546	1	1	1	1	0.973076923076923	0.14522732169791	0.271482277121375	1	0.420581295581296	0.0590569561157796	0.036039886039886	1	0.146267361111111	1	1	0.126806585396506	0.991562104853614	0.437714708524919	0.254919393077288	0.227732328339002	1	0.407049875676466	1	1	0.0394127039763212	0.42551398719245	1	1	0.735083242192247	1	0.0536301006889242	0.768066193102901	1	0.218651254489967	1	0.173644474948524	1	0.104802588996764	0.200715421303657	1	1	0.0772283272283272	0.0739764154398301	1	0.180988184747583	1	0.186928104575163	1	0.811752168927293	0.795672655121681	1	0.161470823341327	0.343196269605765	1	1	0.0245738429410908	0.195918367346939	1	1	0.063591805957019	1	1	0.0395931142410016	0.034421768707483
Toll-Like Receptors Cascades Homo sapiens R-HSA-168898	0.1526395173454	1	1	0.64810466286481	0.132337526205451	1	1	1	1	1	1	1	1	0.0218976522773991	0.420757558206881	0.0478266158462412	1	1	0.171933401291199	0.0243210766642634	0.0147075921404488	0.0920167303146027	1	0.0208926875593542	0.901930258007017	0.758106517318874	0.33010764379689	0.423109243697479	0.0260288065843621	0.0390499893885898	0.0110979514848445	0.28759291023442	0.0253965067255571	1	0.848003497522588	0.616616616616617	1	0.0606278456745746	1	0.0447095206538546	1	1	1	0.773589378852537	0.950816993464052	0.14522732169791	0.145258620689655	1	0.39786345642861	0.0592818229746353	0.036039886039886	1	0.0760493455694298	1	1	0.126806585396506	0.476923076923077	0.181736392262708	0.125	0.248370927318296	1	0.440547263681592	1	0.706638115631692	0.0394127039763212	0.314985186340246	1	1	0.523932203389831	1	0.0497835497835498	0.540598290598291	1	0.218651254489967	1	0.179815209665956	1	0.0274061636787088	0.225825968013468	1	1	0.0731860184813178	0.0739764154398301	1	0.180988184747583	1	0.206846673095468	1	0.690247046186896	0.705098164518763	1	0.167246232820003	0.410580980201233	0.943631245601689	1	0.0245738429410908	0.16710875331565	1	1	0.122259136212625	1	1	0.0395931142410016	0.034421768707483
MyD88:Mal cascade initiated on plasma membrane Homo sapiens R-HSA-166058	0.111208791208791	1	1	0.747577872695072	0.132337526205451	1	1	1	1	1	1	1	0.21577354459676	0.0218976522773991	0.0729890046296296	0.223854158978522	0.526079459731303	1	0.627194373180364	0.0243210766642634	0.0147075921404488	0.0920167303146027	1	0.0442694663167104	0.767147163279315	0.758106517318874	0.461409395973154	0.336864406779661	0.0260288065843621	0.0489724812078588	0.0110979514848445	0.253720050441362	0.0253965067255571	1	0.848003497522588	1	1	0.0606278456745746	1	0.0447095206538546	1	1	1	0.91270971217485	0.662878477737567	0.14522732169791	0.308194122667967	1	0.636477987421384	0.0590569561157796	0.036039886039886	1	0.109593495934959	1	1	0.234560247965905	0.661655677655678	0.488156171308983	0.626730270315508	0.208280790248003	1	0.698623635500712	1	1	0.0394127039763212	0.360071301247772	1	1	0.510982075233527	1	0.0497835497835498	0.725735057741289	1	0.23	1	0.276786324786325	1	0.0965648854961832	0.225825968013468	1	0.24472471501334	0.0507868957764574	0.0739764154398301	1	0.19593023255814	0.980979143571631	0.138565891472868	1	0.811505852340936	0.633591184818298	1	0.181793637222697	0.610017889087657	1	1	0.0245738429410908	0.230452674897119	1	1	0.0382869249394673	1	1	0.0395931142410016	0.034421768707483
Toll Like Receptor TLR1:TLR2 Cascade Homo sapiens R-HSA-168179	0.111208791208791	1	1	0.747577872695072	0.132337526205451	1	1	1	1	1	1	1	0.21577354459676	0.0218976522773991	0.0729890046296296	0.223854158978522	0.526079459731303	1	0.627194373180364	0.0243210766642634	0.0147075921404488	0.0920167303146027	1	0.0442694663167104	0.767147163279315	0.758106517318874	0.461409395973154	0.336864406779661	0.0260288065843621	0.0489724812078588	0.0110979514848445	0.253720050441362	0.0253965067255571	1	0.848003497522588	1	1	0.0606278456745746	1	0.0447095206538546	1	1	1	0.91270971217485	0.662878477737567	0.14522732169791	0.308194122667967	1	0.636477987421384	0.0590569561157796	0.036039886039886	1	0.109593495934959	1	1	0.234560247965905	0.661655677655678	0.488156171308983	0.626730270315508	0.208280790248003	1	0.698623635500712	1	1	0.0394127039763212	0.360071301247772	1	1	0.510982075233527	1	0.0497835497835498	0.725735057741289	1	0.23	1	0.276786324786325	1	0.0965648854961832	0.225825968013468	1	0.24472471501334	0.0507868957764574	0.0739764154398301	1	0.19593023255814	0.980979143571631	0.138565891472868	1	0.811505852340936	0.633591184818298	1	0.181793637222697	0.610017889087657	1	1	0.0245738429410908	0.230452674897119	1	1	0.0382869249394673	1	1	0.0395931142410016	0.034421768707483
Toll Like Receptor TLR6:TLR2 Cascade Homo sapiens R-HSA-168188	0.111208791208791	1	1	0.747577872695072	0.132337526205451	1	1	1	1	1	1	1	0.21577354459676	0.0218976522773991	0.0729890046296296	0.223854158978522	0.526079459731303	1	0.627194373180364	0.0243210766642634	0.0147075921404488	0.0920167303146027	1	0.0442694663167104	0.767147163279315	0.758106517318874	0.461409395973154	0.336864406779661	0.0260288065843621	0.0489724812078588	0.0110979514848445	0.253720050441362	0.0253965067255571	1	0.848003497522588	1	1	0.0606278456745746	1	0.0447095206538546	1	1	1	0.91270971217485	0.662878477737567	0.14522732169791	0.308194122667967	1	0.636477987421384	0.0590569561157796	0.036039886039886	1	0.109593495934959	1	1	0.234560247965905	0.661655677655678	0.488156171308983	0.626730270315508	0.208280790248003	1	0.698623635500712	1	1	0.0394127039763212	0.360071301247772	1	1	0.510982075233527	1	0.0497835497835498	0.725735057741289	1	0.23	1	0.276786324786325	1	0.0965648854961832	0.225825968013468	1	0.24472471501334	0.0507868957764574	0.0739764154398301	1	0.19593023255814	0.980979143571631	0.138565891472868	1	0.811505852340936	0.633591184818298	1	0.181793637222697	0.610017889087657	1	1	0.0245738429410908	0.230452674897119	1	1	0.0382869249394673	1	1	0.0395931142410016	0.034421768707483
Toll Like Receptor 2 (TLR2) Cascade Homo sapiens R-HSA-181438	0.111208791208791	1	1	0.747577872695072	0.132337526205451	1	1	1	1	1	1	1	0.21577354459676	0.0218976522773991	0.0729890046296296	0.223854158978522	0.526079459731303	1	0.627194373180364	0.0243210766642634	0.0147075921404488	0.0920167303146027	1	0.0442694663167104	0.767147163279315	0.758106517318874	0.461409395973154	0.336864406779661	0.0260288065843621	0.0489724812078588	0.0110979514848445	0.253720050441362	0.0253965067255571	1	0.848003497522588	1	1	0.0606278456745746	1	0.0447095206538546	1	1	1	0.91270971217485	0.662878477737567	0.14522732169791	0.308194122667967	1	0.636477987421384	0.0590569561157796	0.036039886039886	1	0.109593495934959	1	1	0.234560247965905	0.661655677655678	0.488156171308983	0.626730270315508	0.208280790248003	1	0.698623635500712	1	1	0.0394127039763212	0.360071301247772	1	1	0.510982075233527	1	0.0497835497835498	0.725735057741289	1	0.23	1	0.276786324786325	1	0.0965648854961832	0.225825968013468	1	0.24472471501334	0.0507868957764574	0.0739764154398301	1	0.19593023255814	0.980979143571631	0.138565891472868	1	0.811505852340936	0.633591184818298	1	0.181793637222697	0.610017889087657	1	1	0.0245738429410908	0.230452674897119	1	1	0.0382869249394673	1	1	0.0395931142410016	0.034421768707483
Toll Like Receptor 9 (TLR9) Cascade Homo sapiens R-HSA-168138	0.111208791208791	1	1	0.746129270090931	0.132337526205451	1	1	1	1	1	1	1	0.167620944319973	0.0218976522773991	0.0729890046296296	0.248850977146858	0.114356884057971	1	1	0.0243210766642634	0.0147075921404488	0.0920167303146027	1	0.203090507726269	0.77726574500768	0.758106517318874	0.685518275106653	0.336864406779661	0.0260288065843621	0.0874121847287804	0.0110979514848445	0.253720050441362	0.0478792609940151	1	0.968652787748265	0.935845566986476	1	0.0606278456745746	1	0.0806246016571064	1	0.658709204253759	1	0.481534772182254	1	0.14522732169791	0.459009839264901	1	0.852631578947368	0.104265402843602	0.112602922631852	1	0.307416876621201	1	1	0.564501841577696	0.478657397024744	0.907340862422998	0.521481481481481	0.248370927318296	1	0.824750023508761	1	1	0.0394127039763212	0.442428035043805	1	1	0.511244047857229	1	0.0497835497835498	0.592117580977345	1	0.311349779045701	1	0.214179894179894	1	0.104802588996764	0.255566801619433	1	0.195656389373667	0.0274299344066786	0.0739764154398301	1	0.228629579375848	1	0.138565891472868	1	0.74596959561213	0.358103326256193	1	0.181793637222697	0.584126984126984	1	1	0.0245738429410908	0.234404976454857	1	1	0.0382869249394673	1	1	0.0490595307349234	0.034421768707483
