	pathway	X0285.015.009	X1005.015.008	X1016.015.020	X1018.015.022	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1155.016.142	X1158.016.145	X1161.016.148	X1184.016.171	X1190.016.177	X1480.019.118	X1484.019.122	X1486.019.124	X1503.019.141	X1541.019.179	X1543.019.181	X1545.019.183	X1553.019.191	X1554.019.192	X1555.019.193	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1568.019.206	X1569.019.207	X1571.019.209	X1575.019.213	X1581.019.219
466	Regulation of KIT signaling Homo sapiens R-HSA-1433559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65374967905165	NA	NA	NA	1.65676535885261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
467	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha) Homo sapiens R-HSA-400206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.50635586820453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
468	Regulation of mitotic cell cycle Homo sapiens R-HSA-453276	NA	-1.63273791577266	-1.81224043065057	NA	-1.93194382986613	1.80134127898087	-1.66398689143838	1.95290275556583	NA	NA	-1.54235605070325	NA	NA	NA	1.45254271526497	-1.66472737783315	-1.62668375051087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.53340937923749	NA	NA	-1.52212652456439	NA	NA
469	Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531	NA	NA	-1.4553518413812	NA	-1.85324341706882	1.95881187462143	NA	1.66237495777674	NA	NA	-1.70274177347404	NA	NA	NA	1.81259812345937	-1.71777916546425	-1.51811298642296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
470	Regulation of ornithine decarboxylase (ODC) Homo sapiens R-HSA-350562	NA	NA	-1.6849143175541	NA	NA	NA	NA	NA	NA	NA	-1.76848776018198	NA	NA	NA	NA	-1.65798247791289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
471	Regulation of PLK1 Activity at G2/M Transition Homo sapiens R-HSA-2565942	NA	NA	NA	NA	NA	NA	-1.87933821804602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
472	Regulation of RAS by GAPs Homo sapiens R-HSA-5658442	NA	NA	NA	NA	-1.51070629863371	NA	NA	NA	NA	NA	-1.66962335118496	NA	NA	NA	1.70467018643638	NA	NA	1.52729831097093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
473	Regulation of signaling by CBL Homo sapiens R-HSA-912631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54540508975398	NA	NA	NA	1.62301672230227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
474	Regulation of TP53 Activity Homo sapiens R-HSA-5633007	NA	NA	NA	NA	-1.32783404804111	1.286907602939	NA	1.47165667943983	NA	NA	NA	NA	NA	NA	NA	NA	-1.44485410877373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
475	Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756	NA	NA	NA	NA	-1.50329474224589	1.34046075180315	-1.46403533117507	1.7030389874079	NA	NA	NA	NA	NA	NA	NA	NA	-1.57448514120955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
476	Regulation of TP53 Degradation Homo sapiens R-HSA-6804757	NA	NA	NA	NA	NA	NA	-1.54833409758397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
477	Removal of licensing factors from origins Homo sapiens R-HSA-69300	NA	NA	-1.72860354725216	NA	-1.91457235757939	1.87990255997147	NA	1.91601110758098	NA	NA	-1.75378053901623	NA	NA	NA	1.72886123874022	-1.69787869912506	-1.66198275734749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56288282773467	NA	NA	-1.65624633529503	NA	NA
478	Reproduction Homo sapiens R-HSA-1474165	NA	NA	NA	NA	NA	NA	1.57820595043088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79298902970468	NA	NA	NA	NA	NA	NA	NA
479	Resolution of Abasic Sites (AP sites) Homo sapiens R-HSA-73933	NA	NA	NA	NA	NA	1.597878587057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
480	Resolution of AP sites via the multiple-nucleotide patch replacement pathway Homo sapiens R-HSA-110373	NA	NA	NA	NA	-1.52959147152599	1.66082994162947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
481	Resolution of D-Loop Structures Homo sapiens R-HSA-5693537	NA	NA	NA	NA	-1.48097771405381	1.62588755104342	-1.76235008056956	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.66273982244913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.87175161135306	NA	NA	NA	NA	NA	NA	NA
482	Resolution of D-loop Structures through Holliday Junction Intermediates Homo sapiens R-HSA-5693568	NA	NA	NA	NA	-1.54166803538291	1.62922492285921	-1.763380060241	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.65091899579256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.84902338718695	NA	NA	NA	NA	NA	NA	NA
483	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) Homo sapiens R-HSA-5693554	NA	NA	NA	NA	-1.64146063304389	1.65829711142639	-1.84161647811552	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.68213858597025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.65816706923492	NA	NA	NA	NA	NA
484	Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257	NA	-1.64883213303035	-1.5709199047272	NA	-2.22169577476699	2.17542173188139	-2.32902770084934	2.25959265927939	-1.81825767523494	NA	NA	NA	1.62762000200119	NA	1.5406975390873	-1.53420323849525	-2.09609954889325	-1.35386917732757	NA	NA	2.15299857010026	NA	1.85518041591472	-1.61615084606855	NA	NA	NA	-1.90732794261945	NA	-1.82719040297179	NA	NA	-1.76469111083203	NA	-1.77768424927667
485	Respiratory electron transport Homo sapiens R-HSA-611105	NA	-1.783526103305	-1.58450298843825	NA	-1.83226229232511	1.90578645191778	-1.35686437849494	1.86811164945246	NA	-1.52580232697771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.37545517578617	NA	NA	NA	NA
486	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. Homo sapiens R-HSA-163200	NA	-1.74414557395099	-1.51488284771848	NA	-1.70166669995602	1.61868434733579	NA	1.73811739685694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
487	Response to elevated platelet cytosolic Ca2+ Homo sapiens R-HSA-76005	NA	NA	NA	NA	-1.57450472807162	NA	1.63479096014608	NA	NA	NA	NA	NA	NA	1.54405905165481	1.63953832074272	NA	-1.63053838419623	NA	1.71292837391657	NA	NA	NA	1.5068313933047	NA	NA	NA	NA	NA	NA	NA	-1.57765234484489	NA	NA	NA	NA
488	Rev-mediated nuclear export of HIV RNA Homo sapiens R-HSA-165054	NA	NA	NA	NA	-1.50389075066035	NA	-1.72250593515705	NA	NA	NA	NA	NA	NA	NA	1.44541677779656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
489	Rho GTPase cycle Homo sapiens R-HSA-194840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49669751905347	NA	-1.45032119899188	NA	1.74423506591438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
490	RHO GTPase Effectors Homo sapiens R-HSA-195258	NA	NA	NA	NA	-1.9405692567701	1.70618120318732	NA	NA	NA	NA	-1.31944940183735	NA	NA	NA	1.37101590238943	NA	-1.90277215912905	NA	NA	NA	1.6719659586144	NA	NA	NA	NA	NA	NA	NA	NA	-1.55346124257611	-1.35976140243289	NA	-1.4730542708319	NA	-1.38277436655535
491	RHO GTPases Activate Formins Homo sapiens R-HSA-5663220	NA	-1.5091402917105	-1.43156644357696	NA	-2.07939636396932	2.01614687777692	-1.9223954002532	2.03160893762333	-1.74388797755889	NA	NA	NA	NA	NA	1.50793794992321	NA	-2.02093375012308	NA	NA	NA	1.97731856186472	NA	1.63139744857434	-1.54064859319329	NA	NA	NA	-1.63933846305604	NA	-1.71704256902954	NA	NA	NA	NA	-1.65055616570895
492	RHO GTPases Activate WASPs and WAVEs Homo sapiens R-HSA-5663213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51751360622475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
493	Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702	NA	-1.68587588359598	-1.78569733636211	NA	-2.14202107002008	2.2525618014461	NA	1.90054771482414	NA	-1.86855191930692	NA	1.96832964630914	1.76930482523641	NA	NA	-1.71054467440681	-1.73936512700593	NA	NA	NA	1.69327682484148	-1.61786720223201	NA	NA	NA	NA	NA	-1.63291513298972	NA	NA	-1.95096978021743	NA	NA	NA	NA
494	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways Homo sapiens R-HSA-168928	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85004635838793	-2.03674471432377	NA	NA	NA	2.01134162064684	NA	-1.55367843049397	1.9014177619682	1.71440384478484	-1.60176196181702	NA	NA	NA	NA	NA	1.60886067788777	NA	NA	NA	NA	NA	NA	NA	NA	NA
495	RIP-mediated NFkB activation via ZBP1 Homo sapiens R-HSA-1810476	NA	NA	NA	NA	-1.50966930855692	NA	NA	NA	NA	NA	-1.6558333651655	NA	1.7761388509867	NA	1.72920028268918	NA	-1.64512241613223	1.69845728121721	1.88054910082974	NA	NA	NA	1.67280678053533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
496	RIPK1-mediated regulated necrosis Homo sapiens R-HSA-5213460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.71455656588467	NA	1.69010341441055	NA	1.61729077040905	NA	NA	1.59440556101882	1.60379365324629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
497	RNA Polymerase II Pre-transcription Events Homo sapiens R-HSA-674695	NA	NA	NA	NA	NA	1.49023164747299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
498	RNA polymerase II transcribes snRNA genes Homo sapiens R-HSA-6807505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5184077389898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
499	RNA Polymerase II Transcription Elongation Homo sapiens R-HSA-75955	NA	NA	NA	NA	NA	1.50534552514467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
500	RNA Polymerase II Transcription Homo sapiens R-HSA-73857	NA	NA	NA	NA	-1.54541447156089	1.6704252685462	NA	1.84940542804096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
501	RNA Polymerase II Transcription Termination Homo sapiens R-HSA-73856	NA	NA	NA	NA	-1.55715914497173	1.62384109023208	NA	1.83999253187597	NA	NA	NA	NA	NA	NA	NA	NA	-1.5170839357334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
502	RNA Polymerase III Abortive And Retractive Initiation Homo sapiens R-HSA-749476	NA	NA	NA	NA	NA	NA	-1.5215684254042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
503	RNA Polymerase III Transcription Homo sapiens R-HSA-74158	NA	NA	NA	NA	NA	NA	-1.5215684254042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
504	Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	NA	NA	NA	NA	-1.34472808648511	NA	1.43521352162076	NA	NA	1.52140685237503	NA	1.60604287646019	1.40551630830394	NA	1.83794100163648	NA	-1.48918559971471	NA	NA	NA	1.81373452057502	NA	NA	-1.83232779929929	NA	NA	1.65610398631023	NA	NA	NA	NA	NA	NA	2.14912740712658	NA
505	Role of phospholipids in phagocytosis Homo sapiens R-HSA-2029485	-1.73085169243661	NA	NA	-2.16026713215956	-1.4245690970975	NA	1.77990314259807	NA	-1.61711569336402	1.61064131838656	-1.54409558199937	2.05926860398445	2.14173810829219	NA	2.40456335848377	NA	-1.92437216193183	1.64022473931014	NA	-2.22918001447013	2.24725851823371	NA	NA	-2.18966736851406	NA	1.94404360333935	NA	-1.67303918285609	NA	-1.8021393992726	NA	NA	NA	2.42440840873898	NA
506	ROS, RNS production in response to bacteria Homo sapiens R-HSA-1222556	NA	NA	NA	NA	-1.44249706188632	NA	NA	NA	NA	NA	NA	NA	1.63250030648296	NA	NA	NA	-1.52658830879415	NA	NA	NA	NA	-1.72114920929522	NA	NA	NA	1.75261989486513	NA	NA	NA	NA	NA	NA	NA	NA	NA
507	rRNA modification in the nucleus Homo sapiens R-HSA-6790901	NA	-1.61442753779949	-1.59562429857435	NA	-1.82493375294531	NA	NA	1.59239903350969	NA	NA	-1.51090779757975	NA	NA	NA	NA	-1.81085643350897	-1.58726674655094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
508	rRNA processing Homo sapiens R-HSA-72312	NA	-1.8882923255533	-1.79347316072882	NA	-2.35998007151436	2.15668251230098	NA	NA	NA	-1.82867297450683	-1.50674264387632	1.94567441286045	1.62027739927192	NA	NA	-1.79961400430231	-1.8729907564877	NA	NA	NA	NA	NA	NA	NA	-1.44821390785193	NA	NA	NA	NA	NA	-1.90791933221524	NA	NA	NA	NA
509	S Phase Homo sapiens R-HSA-69242	NA	-1.58264257417863	-1.76873553222567	1.66375593821389	-2.17826031367747	2.13314232471502	-1.35721086450714	2.12014225738326	-1.66614079797765	NA	-1.44281423491131	NA	NA	NA	1.75477301386376	-1.63817725993004	-1.86503603031663	NA	NA	NA	1.78055160103467	NA	1.72038010186037	NA	NA	NA	NA	NA	NA	-1.71699727981757	NA	NA	-1.64430210986668	NA	NA
510	Scavenging by Class A Receptors Homo sapiens R-HSA-3000480	NA	NA	NA	NA	-1.60701285330377	NA	1.75592796770413	NA	NA	NA	NA	NA	NA	NA	1.84331039051885	NA	-1.76426211065618	NA	1.64457461437139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
511	Scavenging of heme from plasma Homo sapiens R-HSA-2168880	-1.97333073137087	NA	NA	-1.91556500077023	-1.60021027658722	NA	2.05329595182794	NA	-1.77027453892423	NA	-1.58947813681527	2.17458652371088	2.01321902626267	NA	1.99251763834476	-1.59450747205055	-1.96440166979631	NA	NA	-2.17150233962045	2.19208936393603	NA	NA	-2.1276822500365	1.61722195146048	1.86720883536584	NA	-1.85254811552106	NA	-1.86808124534397	NA	NA	NA	2.29018889186373	NA
512	SCF-beta-TrCP mediated degradation of Emi1 Homo sapiens R-HSA-174113	NA	NA	-1.6980954179243	NA	-1.70707381572866	1.85156673152398	NA	1.77059293186531	NA	NA	-1.79988762950935	NA	NA	NA	1.69069444220437	-1.90065387794393	NA	1.4832185893882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
513	SCF(Skp2)-mediated degradation of p27/p21 Homo sapiens R-HSA-187577	NA	NA	-1.70980298523693	NA	-1.89539210243026	1.75254084217944	NA	1.89469648899838	NA	NA	-1.84405895100763	1.56495331177826	NA	NA	1.87035918545766	-1.78264118862512	-1.77951944189754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.57392119386375	NA	NA
514	Selenoamino acid metabolism Homo sapiens R-HSA-2408522	NA	-1.6421052262829	NA	NA	-2.04612811812994	2.1505891080121	NA	2.08087196764394	NA	-1.86926799867817	NA	1.61519264742495	1.68698187672211	NA	NA	NA	-1.4826996276023	NA	NA	NA	NA	-1.55014608435034	NA	-1.74895050417556	-1.54932857086113	NA	NA	-1.62366702098276	NA	NA	-1.75413322070638	NA	NA	NA	NA
515	Selenocysteine synthesis Homo sapiens R-HSA-2408557	NA	-1.85260389062892	-1.67537322877212	NA	-2.34105060135884	2.52076559278826	NA	2.29896498125872	1.63157948306937	-1.96514998933864	-1.50860185590344	2.08356465385028	1.97176686909639	NA	NA	-1.51789579893865	-1.80820655148876	NA	-1.45862045441699	NA	NA	-1.8121626058916	NA	-1.79170341893719	-1.8654861166511	NA	NA	-1.84045822232669	NA	NA	-2.1795815208008	NA	NA	NA	-1.71318459766262
516	Sema3A PAK dependent Axon repulsion Homo sapiens R-HSA-399954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61045033650296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
517	Sema4D in semaphorin signaling Homo sapiens R-HSA-400685	NA	NA	NA	NA	-1.55728304258824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74479508272044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
518	Sema4D induced cell migration and growth-cone collapse Homo sapiens R-HSA-416572	NA	NA	NA	NA	-1.54752207672706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64764331838423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
519	Semaphorin interactions Homo sapiens R-HSA-373755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5585997087568	NA	-1.52751440849334	1.50196635384196	1.85874143390826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.91513530640625	NA	NA	NA	NA
520	Senescence-Associated Secretory Phenotype (SASP) Homo sapiens R-HSA-2559582	NA	NA	NA	NA	-1.68193570532363	NA	NA	1.54322019183414	NA	NA	-1.71538136383706	NA	NA	NA	NA	NA	-1.59439636040155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
521	Separation of Sister Chromatids Homo sapiens R-HSA-2467813	NA	-1.66023523181461	-1.73093685051708	1.57928059842464	-2.24362395547787	2.15792478110389	-1.91612529628159	2.2363445788208	-1.68894472897665	NA	-1.4094335887584	NA	1.46556499068676	NA	1.69973000938614	-1.78361203568967	-1.96191674602792	NA	NA	NA	1.95852396625275	NA	1.89763762308101	-1.45099047727476	NA	NA	NA	-1.62951493730922	NA	-1.72687683531806	NA	NA	-1.72393245101493	NA	-1.44675552001515
522	SHC-mediated cascade:FGFR1 Homo sapiens R-HSA-5654688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74773625315954	NA	NA	NA	NA	NA	NA	NA	NA
523	SHC-mediated cascade:FGFR2 Homo sapiens R-HSA-5654699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65340938289774	NA	NA	NA	NA	NA	NA	NA	NA
524	SHC-mediated cascade:FGFR3 Homo sapiens R-HSA-5654704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79529003121486	NA	NA	NA	NA	NA	NA	NA	NA
525	SHC-mediated cascade:FGFR4 Homo sapiens R-HSA-5654719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82994125347353	NA	NA	NA	NA	NA	NA	NA	NA
526	SHC1 events in EGFR signaling Homo sapiens R-HSA-180336	NA	NA	NA	NA	-1.34245916346105	NA	1.46261656141369	NA	NA	NA	-1.40855345699908	NA	NA	NA	1.54570213167251	NA	-1.43885238685923	NA	1.3468488731563	NA	NA	NA	NA	NA	NA	NA	1.5080731775163	NA	NA	NA	-1.52313227114106	NA	NA	NA	NA
527	SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347	NA	NA	NA	NA	-1.34245916346105	NA	1.46261656141369	NA	NA	NA	-1.40855345699908	NA	NA	NA	1.54570213167251	NA	-1.43885238685923	NA	1.3468488731563	NA	NA	NA	NA	NA	NA	NA	1.5080731775163	NA	NA	NA	-1.52313227114106	NA	NA	NA	NA
528	Signal transduction by L1 Homo sapiens R-HSA-445144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47092482748662	NA	NA	NA	1.78700202402007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
529	Signaling by BMP Homo sapiens R-HSA-201451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76521736614105	NA	NA	NA	NA	1.58387229244034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
530	Signaling by EGFR Homo sapiens R-HSA-177929	NA	NA	NA	NA	NA	NA	1.28181757191563	NA	NA	NA	-1.49714171601066	NA	NA	NA	1.60800846834786	NA	-1.34443662126578	1.32475246251809	1.31755330669569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.37820553734603	NA	NA	NA	NA
531	Signaling by ERBB4 Homo sapiens R-HSA-1236394	NA	NA	NA	NA	-1.31984973915351	NA	1.3526590968495	NA	NA	1.28798366165868	-1.46606409165746	NA	NA	NA	1.68413921358908	NA	-1.43319856663659	1.32626045901571	1.35673336975721	NA	NA	NA	NA	NA	NA	NA	1.34882325850988	NA	NA	NA	-1.43220439122151	NA	NA	NA	NA
532	Signaling by FGFR Homo sapiens R-HSA-190236	NA	NA	NA	NA	NA	NA	1.276878472887	NA	NA	NA	-1.43955710235744	NA	NA	NA	1.54649352875776	NA	-1.32001675688919	1.271583022867	1.29465646677152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.35581921827001	NA	NA	NA	NA
533	Signaling by FGFR1 Homo sapiens R-HSA-5654736	NA	NA	NA	NA	NA	NA	1.32776970063424	NA	NA	NA	-1.47691107103395	NA	NA	NA	1.6419259643975	NA	-1.34318097192377	1.339042110246	1.33023912737985	NA	NA	NA	NA	NA	NA	NA	1.2998735909737	NA	NA	NA	-1.42665255092542	NA	NA	NA	NA
534	Signaling by FGFR2 Homo sapiens R-HSA-5654738	NA	NA	NA	NA	NA	NA	1.28344419480379	NA	NA	NA	-1.45419123795093	NA	NA	NA	1.542508233317	NA	-1.32528223172038	1.27889523663102	1.27094364121799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.34275514923101	NA	NA	NA	NA
535	Signaling by FGFR3 Homo sapiens R-HSA-5654741	NA	NA	NA	NA	-1.21920796554495	NA	1.33047313618237	NA	NA	NA	-1.48973403625804	NA	NA	NA	1.63784146289784	NA	-1.35331980410249	1.3405019455339	1.30497979702703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.40383356973004	NA	NA	NA	NA
536	Signaling by FGFR3 in disease Homo sapiens R-HSA-5655332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7723780091505	NA	NA	NA	NA	NA	NA	NA	NA
537	Signaling by FGFR3 point mutants in cancer Homo sapiens R-HSA-8853338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7723780091505	NA	NA	NA	NA	NA	NA	NA	NA
538	Signaling by FGFR4 Homo sapiens R-HSA-5654743	NA	NA	NA	NA	-1.2206096302186	NA	1.3317264603395	NA	NA	NA	-1.4914593921761	NA	NA	NA	1.63544237687412	NA	-1.35331976298717	1.34231195001687	1.30302273079586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.40837234384906	NA	NA	NA	NA
539	Signaling by GPCR Homo sapiens R-HSA-372790	NA	NA	NA	NA	-1.38582112811301	NA	1.79088605788199	-1.2199310922588	NA	1.75178080236846	-1.71578958423461	NA	1.59769078691691	NA	1.67538309323656	NA	-1.79283399973216	1.66990903534997	NA	-1.4304545563263	NA	-1.56079473063323	NA	NA	1.25817419556278	1.51371859624409	1.33208770253603	1.59591717276308	-1.35433563420729	-1.32339009603726	NA	1.44396829842097	-1.25927520874649	NA	NA
540	Signaling by Hedgehog Homo sapiens R-HSA-5358351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.52066290638302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
541	Signaling by Insulin receptor Homo sapiens R-HSA-74752	NA	NA	NA	NA	-1.2898558225121	NA	1.3558659708953	NA	NA	NA	NA	NA	NA	NA	1.41446915326494	NA	-1.30817953693353	NA	1.30276585298207	NA	NA	NA	NA	NA	NA	NA	1.35533481765562	NA	NA	NA	-1.47395626255807	NA	NA	NA	NA
542	Signaling by Interleukins Homo sapiens R-HSA-449147	NA	NA	NA	NA	-1.81261175876119	NA	1.53979054979064	NA	NA	1.78030776233695	-1.9445489580719	1.52939248917487	1.9481053631199	NA	1.81443405580384	-1.28752530917239	-1.78882612259211	1.72715524501082	1.88075629342008	NA	NA	-1.38653133308901	NA	NA	NA	1.53239846450258	1.37122355868138	1.51846426838392	-1.34136882508633	-1.32330064988383	-1.23791264064881	1.46454122864608	NA	NA	NA
543	Signaling by Leptin Homo sapiens R-HSA-2586552	NA	NA	NA	NA	-1.3809828063269	NA	1.49711956415993	NA	NA	NA	-1.44854803901316	NA	NA	NA	1.55970147254721	NA	-1.47940723024445	1.299935040991	1.39288210258685	NA	NA	NA	NA	NA	NA	NA	1.51028288543408	NA	NA	NA	-1.53347850580004	NA	NA	NA	NA
