pathway	pval
nuclear envelope organization (GO:0006998)	0.589265303206212
membrane lipid biosynthetic process (GO:0046467)	0.784684668437973
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	0.854090866928819
positive regulation of release of cytochrome c from mitochondria (GO:0090200)	0.718601161294703
regulation of cysteine-type endopeptidase activity (GO:2000116)	0.14101629141274
ncRNA catabolic process (GO:0034661)	0.0209218727828771
mesonephric tubule development (GO:0072164)	0.617289407118388
regulation of microtubule polymerization or depolymerization (GO:0031110)	0.133039662148954
melanosome transport (GO:0032402)	0.680448465958825
calcium ion import (GO:0070509)	0.207134952808623
positive regulation of autophagy (GO:0010508)	0.469786658044061
regulation of protein localization (GO:0032880)	0.753603416033167
establishment of protein localization to organelle (GO:0072594)	0.539201221758452
nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	0.405639009949512
regulation of immune effector process (GO:0002697)	0.4699965975113
positive regulation of potassium ion transport (GO:0043268)	0.828304177693899
semaphorin-plexin signaling pathway (GO:0071526)	0.949049724643447
positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	0.126092375173257
negative regulation of autophagy (GO:0010507)	0.883436765450452
sarcomere organization (GO:0045214)	0.808850996079864
regulation of bone resorption (GO:0045124)	0.044151546389857
regulation of protein targeting to membrane (GO:0090313)	0.136960429622095
regulation of adenylate cyclase activity (GO:0045761)	0.586013435346623
response to glucagon (GO:0033762)	0.193328542998965
regulation of cytokinesis (GO:0032465)	0.764948619189988
cellular response to interferon-gamma (GO:0071346)	0.116363775568173
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	0.454992356754527
chloride transport (GO:0006821)	0.941305861727207
mRNA splice site selection (GO:0006376)	0.0873782161790287
strand displacement (GO:0000732)	0.282634274461791
glycosphingolipid metabolic process (GO:0006687)	0.778110243414604
regulation of cellular protein localization (GO:1903827)	0.634655482922436
positive regulation of ion transmembrane transporter activity (GO:0032414)	0.0238286565598504
phosphorylation (GO:0016310)	0.119254525122016
negative regulation of growth (GO:0045926)	0.238507089221178
negative regulation of lyase activity (GO:0051350)	0.879676898791729
fatty acid derivative biosynthetic process (GO:1901570)	0.341824014944948
positive regulation of cartilage development (GO:0061036)	0.0619041719971047
L-amino acid transport (GO:0015807)	0.0292532134120608
liver development (GO:0001889)	0.181381904941009
positive regulation of carbohydrate metabolic process (GO:0045913)	0.963679858033152
GPI anchor metabolic process (GO:0006505)	0.579912960517158
regulation of membrane repolarization (GO:0060306)	0.268710634099025
cellular response to heat (GO:0034605)	0.984335603103818
phosphatidylserine acyl-chain remodeling (GO:0036150)	0.701695215434134
positive regulation of epithelial cell differentiation (GO:0030858)	0.469084593512742
skeletal muscle organ development (GO:0060538)	0.550678143053954
regulated exocytosis (GO:0045055)	0.742654351195401
detection of visible light (GO:0009584)	0.980124940781333
positive regulation of phosphorylation (GO:0042327)	0.6626847349733
mammary gland development (GO:0030879)	0.528075535671338
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	0.0626287926936582
immune response-activating cell surface receptor signaling pathway (GO:0002429)	0.474619991349376
negative regulation of apoptotic signaling pathway (GO:2001234)	0.443769460041356
amino acid transmembrane transport (GO:0003333)	0.258062155253209
positive regulation of protein phosphorylation (GO:0001934)	0.696379723894619
type I interferon signaling pathway (GO:0060337)	0.291396611006578
positive regulation of bone mineralization (GO:0030501)	0.608888450066975
protein alpha-1,2-demannosylation (GO:0036508)	0.491987306248573
protein targeting to peroxisome (GO:0006625)	0.46193791130557
second-messenger-mediated signaling (GO:0019932)	0.688974052572164
alpha-amino acid catabolic process (GO:1901606)	0.67593267336289
actin nucleation (GO:0045010)	0.64330886872461
endoplasmic reticulum to cytosol transport (GO:1903513)	0.698179905830058
regulation of peptidase activity (GO:0052547)	0.899552715938184
regulation of cardiac conduction (GO:1903779)	0.28727909260432
synaptic vesicle transport along microtubule (GO:0099517)	0.0189696378745582
regulation of transcription, DNA-templated (GO:0006355)	0.582537578088133
entrainment of circadian clock by photoperiod (GO:0043153)	0.0358768850474721
regulation of MAP kinase activity (GO:0043405)	0.995935667798426
cell morphogenesis (GO:0000902)	0.974933319190146
positive regulation of protein serine/threonine kinase activity (GO:0071902)	0.335196778796593
heart development (GO:0007507)	0.352218320310211
mitotic nuclear division (GO:0140014)	0.477155823802598
ERK1 and ERK2 cascade (GO:0070371)	0.066721590527557
embryonic cranial skeleton morphogenesis (GO:0048701)	0.342529666022457
positive regulation of developmental growth (GO:0048639)	0.0949495774312749
positive regulation of nitric oxide biosynthetic process (GO:0045429)	0.130633955789718
positive regulation of homeostatic process (GO:0032846)	0.411578287004777
autophagosome organization (GO:1905037)	0.922945864766593
ruffle organization (GO:0031529)	0.0215341201799526
protein heterotetramerization (GO:0051290)	0.0644238457481979
cellular response to amyloid-beta (GO:1904646)	0.423187721299753
regulation of cardiac muscle contraction (GO:0055117)	0.0858800607140805
establishment of epithelial cell polarity (GO:0090162)	0.286933154934123
glycerophospholipid biosynthetic process (GO:0046474)	0.436111930160106
chromatin remodeling (GO:0006338)	0.129579376985236
myoblast differentiation (GO:0045445)	0.258945324146376
protein targeting to vacuole (GO:0006623)	0.233918281544128
regulation of intracellular protein transport (GO:0033157)	0.569778595915699
ncRNA processing (GO:0034470)	0.0261593715295008
linoleic acid metabolic process (GO:0043651)	0.595933159926351
regulation of vascular endothelial growth factor production (GO:0010574)	0.625938470747552
positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269)	0.138631691021302
regulation of monocyte chemotaxis (GO:0090025)	0.135214697141738
positive regulation of monooxygenase activity (GO:0032770)	0.0308625723891147
positive regulation of protein export from nucleus (GO:0046827)	0.311779855070422
cytoplasmic sequestering of protein (GO:0051220)	0.711797784220384
defense response to Gram-positive bacterium (GO:0050830)	0.293208235042779
double-strand break repair via nonhomologous end joining (GO:0006303)	0.225466782880256
regulation of cell size (GO:0008361)	0.92045716667037
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	0.576989122025921
determination of heart left/right asymmetry (GO:0061371)	0.848467993870477
non-canonical Wnt signaling pathway (GO:0035567)	0.69701074775809
dopaminergic neuron differentiation (GO:0071542)	0.172948214809748
regulation of cell differentiation (GO:0045595)	0.962504929207257
positive regulation of actin filament bundle assembly (GO:0032233)	0.202446661213236
positive regulation of protein complex assembly (GO:0031334)	0.314791966715244
response to retinoic acid (GO:0032526)	0.0792675022358848
gonad development (GO:0008406)	0.928907943325299
regulation of early endosome to late endosome transport (GO:2000641)	0.72183796990847
cellular response to inorganic substance (GO:0071241)	0.916664768726333
transcription initiation from RNA polymerase II promoter (GO:0006367)	0.0971294593775582
regulation of glucose transport (GO:0010827)	0.320223515198121
cargo loading into vesicle (GO:0035459)	0.757069958023653
response to insulin (GO:0032868)	0.36851257114139
positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	0.801322827915084
glutathione derivative metabolic process (GO:1901685)	0.234339525443841
nucleobase-containing compound biosynthetic process (GO:0034654)	0.91203436014806
neutrophil degranulation (GO:0043312)	0.839765936891277
glyceraldehyde-3-phosphate metabolic process (GO:0019682)	0.200691661700544
carbohydrate catabolic process (GO:0016052)	0.0349222310581054
positive regulation of cation transmembrane transport (GO:1904064)	0.836563871887264
flagellated sperm motility (GO:0030317)	0.800045266150599
positive regulation of vasculature development (GO:1904018)	0.228835181007103
spermatid development (GO:0007286)	0.304817616235355
regulation of T cell receptor signaling pathway (GO:0050856)	0.0243897214547902
respiratory system development (GO:0060541)	0.823097828176808
regulation of microtubule cytoskeleton organization (GO:0070507)	0.976929970085544
anterior/posterior pattern specification (GO:0009952)	0.235556275313757
Fc-gamma receptor signaling pathway (GO:0038094)	0.695261019154274
regulation of peptidyl-serine phosphorylation (GO:0033135)	0.0542583961117628
sulfate transport (GO:0008272)	0.49301750479568
platelet-derived growth factor receptor signaling pathway (GO:0048008)	0.453318375961158
positive regulation of positive chemotaxis (GO:0050927)	0.918009851610846
regulation of neurotransmitter receptor activity (GO:0099601)	0.573946818635886
regulation of interferon-beta production (GO:0032648)	0.172999262963823
positive regulation of organelle organization (GO:0010638)	0.856337822321627
positive regulation of viral process (GO:0048524)	0.983193534125365
regulation of gene expression (GO:0010468)	0.692041195901345
synaptic transmission, glutamatergic (GO:0035249)	0.49679710363867
protein glycosylation (GO:0006486)	0.670535880474378
regulation of humoral immune response (GO:0002920)	0.424519932996859
positive regulation of transcription of Notch receptor target (GO:0007221)	0.412742400184712
Notch signaling pathway (GO:0007219)	0.762362776092555
peptidyl-tyrosine autophosphorylation (GO:0038083)	0.0131956425661496
protein maturation (GO:0051604)	0.732387179031662
cellular response to amino acid starvation (GO:0034198)	0.587003277827177
ceramide metabolic process (GO:0006672)	0.646975708211753
viral budding (GO:0046755)	0.772305259546346
regulation of blood vessel diameter (GO:0097746)	0.684730859784394
positive regulation of phosphatase activity (GO:0010922)	0.169166467430787
regulation of cardiac muscle cell action potential (GO:0098901)	0.949703035345728
cellular response to glucocorticoid stimulus (GO:0071385)	0.774868260414717
cell-substrate adherens junction assembly (GO:0007045)	0.72672193831277
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	0.280751000962582
cell cycle G2/M phase transition (GO:0044839)	0.621928135214791
endocrine system development (GO:0035270)	0.563334423454993
regulation of androgen receptor signaling pathway (GO:0060765)	0.955269688200196
dicarboxylic acid metabolic process (GO:0043648)	0.604109794279928
protein K63-linked deubiquitination (GO:0070536)	0.252586801632874
protein localization to organelle (GO:0033365)	0.747351418932972
regulation of dendrite extension (GO:1903859)	0.125742290685696
regulation of mitotic cell cycle phase transition (GO:1901990)	0.750512974838754
negative regulation of anoikis (GO:2000811)	0.591900727461947
regulation of rhodopsin mediated signaling pathway (GO:0022400)	0.624720299616388
CENP-A containing nucleosome assembly (GO:0034080)	0.302998203082604
inner dynein arm assembly (GO:0036159)	0.567468101534313
transition metal ion homeostasis (GO:0055076)	0.0622303683391876
protein oligomerization (GO:0051259)	0.257278954590508
negative regulation of proteolysis (GO:0045861)	0.235060800685479
positive regulation of cell junction assembly (GO:1901890)	0.755141616364789
neutrophil mediated immunity (GO:0002446)	0.625336032616443
