	pathway	X1018.015.022	X1058.016.043	X1089.016.076	X1155.016.142	X1158.016.145	X1161.016.148	X1184.016.171	X1190.016.177	X1195.016.182	X1480.019.118	X1486.019.124	X1503.019.141	X1541.019.179	X1543.019.181	X1545.019.183	X1551.019.189	X1553.019.191	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1568.019.206	X1569.019.207	X1576.019.214	X1581.019.219
766	positive regulation of organelle assembly (GO:1902117)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.58798742145785	NA	NA	NA	NA
767	positive regulation of ossification (GO:0045778)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87680130477877	NA	NA	1.46867212717626	NA	NA	NA	NA	NA	1.74680526017175	NA	NA	NA	-1.73126161811179	NA	NA	NA
768	positive regulation of osteoblast differentiation (GO:0045669)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55718740462145	NA	NA	1.51488055382903	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.67400478839918	NA	NA	NA
769	positive regulation of oxidoreductase activity (GO:0051353)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57269616201654	-1.78010979238899	1.68495609813227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
770	positive regulation of p38MAPK cascade (GO:1900745)	NA	NA	NA	1.77268471102144	-1.77270180708104	NA	1.63944959922425	NA	NA	NA	NA	NA	1.83735923235016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67624411595365	NA	NA
771	positive regulation of peptidyl-serine phosphorylation (GO:0033138)	NA	NA	NA	NA	-1.68600317551645	NA	NA	NA	NA	1.60404363623509	NA	NA	NA	NA	NA	NA	NA	1.63568929905317	NA	NA	NA	NA	NA	NA	NA	NA
772	positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	NA	NA	NA	NA	-1.6039835818275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
773	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	NA	NA	NA	1.51519838811722	-1.91080413036682	NA	1.7385043159077	NA	NA	1.81674634555544	-1.60187921372738	1.64288378771578	2.00476070933138	NA	NA	NA	NA	NA	NA	NA	NA	-1.54818407801259	NA	NA	-1.76862475545449	NA
774	positive regulation of phagocytosis (GO:0050766)	NA	NA	NA	1.98191613218688	-2.02003619296085	NA	1.79720052404552	NA	NA	1.83313477039146	-1.62533742446013	1.75262324659151	1.67568317072597	-1.59484911557133	NA	NA	NA	1.70659646575096	NA	1.72597743202684	-1.59418473068577	NA	NA	1.84704502593279	NA	NA
775	positive regulation of phosphatase activity (GO:0010922)	NA	NA	NA	NA	-1.59888657622298	NA	1.59299091995311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
776	positive regulation of phosphate metabolic process (GO:0045937)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61256166569037	-1.58296672288	NA	1.52351847986395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
777	positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	NA	-1.63832113101709	NA	1.758796270504	-1.80920369064989	NA	NA	NA	NA	1.72965908438556	-1.75753127460562	1.85948605750451	1.73318805010092	NA	NA	NA	-1.67193573021073	NA	1.82522885270802	NA	NA	-1.6778707902821	NA	NA	NA	NA
778	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	NA	NA	NA	NA	-1.52553321867141	1.67690481241809	1.6426926614395	NA	NA	1.46509852855535	-1.68323509715871	NA	1.80478748463629	NA	NA	NA	NA	NA	1.69570069082747	NA	NA	NA	NA	NA	NA	NA
779	positive regulation of phospholipase C activity (GO:0010863)	NA	NA	NA	NA	-1.61450833597035	1.92076755822662	NA	NA	NA	NA	-1.78022361952794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
780	positive regulation of phospholipid metabolic process (GO:1903727)	NA	NA	NA	NA	-1.74185695971564	1.75856481758323	NA	NA	NA	1.67483730252201	-1.67636541290845	1.82311687140578	1.68942036735955	NA	NA	NA	NA	NA	1.81123235365677	NA	NA	NA	-1.6404394366959	NA	NA	NA
781	positive regulation of phosphorylation (GO:0042327)	NA	NA	1.51473710972591	1.425929143141	-1.55148093641368	NA	1.37163714475142	NA	NA	1.6732946388114	-1.68630578909385	1.47922353788006	1.71087301254566	NA	NA	NA	NA	NA	1.49799787015866	NA	NA	NA	-1.61661839544937	NA	NA	-1.5349193674701
782	positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	NA	NA	NA	NA	-1.47093729965249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
783	positive regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902895)	NA	NA	1.58508575648108	NA	NA	NA	NA	NA	NA	NA	-1.68411635864168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
784	positive regulation of programmed cell death (GO:0043068)	NA	-1.59799046990003	NA	1.60367445058939	-1.76511363780857	1.37525810081686	NA	NA	NA	1.66954587955296	-1.60604116926848	1.47756708250029	1.81880061805256	-1.37072589998516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
785	positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.41833268198938	NA	NA	NA
786	positive regulation of protein binding (GO:0032092)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46142559805456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
787	positive regulation of protein catabolic process (GO:0045732)	NA	NA	NA	NA	-1.40422504702049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
788	positive regulation of protein complex assembly (GO:0031334)	NA	NA	NA	1.46188183731446	-1.86486848597156	NA	NA	NA	NA	1.71472828007532	-1.71717556248279	1.67561793711375	1.82657837845959	NA	NA	NA	NA	1.65959190573722	NA	NA	NA	NA	NA	NA	NA	NA
789	positive regulation of protein kinase activity (GO:0045860)	NA	NA	NA	1.48526834099462	-1.641252213761	NA	NA	NA	NA	1.4459318283955	-1.49402630952842	1.40430584389426	1.57675358958509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
790	positive regulation of protein kinase B signaling (GO:0051897)	NA	-1.4488139608433	NA	1.68012840207772	-1.77201068191535	NA	NA	NA	NA	1.84588375086603	-1.80698486015856	1.4899326290433	1.9390948256382	NA	NA	NA	NA	NA	1.79909883939417	1.54959324407634	NA	NA	-1.43279504540126	NA	-1.72877145404985	NA
791	positive regulation of protein localization to cell periphery (GO:1904377)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.50410323727324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
792	positive regulation of protein localization to membrane (GO:1905477)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.47724137741761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
793	positive regulation of protein localization to plasma membrane (GO:1903078)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53684585478463	-1.53286298276693	NA	1.50845182354214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
794	positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	NA	NA	NA	NA	-1.50637803505315	1.52232207575525	NA	NA	NA	NA	NA	NA	1.40094785875847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
795	positive regulation of protein modification process (GO:0031401)	NA	NA	NA	1.51219036824076	-1.61326873297727	NA	1.43276687939147	NA	NA	1.47445586423825	-1.45602766084902	1.57242246617402	1.72931622851852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
796	positive regulation of protein oligomerization (GO:0032461)	NA	NA	NA	NA	-1.63296998490248	NA	NA	NA	NA	1.73528528221504	NA	NA	1.84508770287469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
797	positive regulation of protein phosphorylation (GO:0001934)	NA	-1.26803198005568	1.46316868782248	1.51540294513432	-1.70307684208089	NA	1.44292525129691	NA	1.5953041146576	1.6591873264535	-1.75974803178247	1.47185927720622	1.66376370696803	NA	NA	NA	NA	1.33275795250269	1.37844874685941	1.34928802993422	NA	-1.28967825315493	-1.48527898387979	NA	NA	-1.49792418499579
798	positive regulation of protein polymerization (GO:0032273)	NA	NA	NA	1.7286568731211	-1.45181906074586	NA	NA	NA	NA	NA	-1.51897841391247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
799	positive regulation of protein secretion (GO:0050714)	NA	NA	NA	1.75984567820233	-1.73541712247613	NA	NA	NA	NA	NA	NA	1.69869609246626	1.72146402035736	NA	NA	NA	NA	NA	NA	1.64999777483247	NA	NA	NA	NA	NA	NA
800	positive regulation of protein serine/threonine kinase activity (GO:0071902)	NA	-1.58340808347736	NA	1.61769693171253	-1.8996886292814	NA	1.48730116152701	NA	NA	1.76861746565142	-1.93900175581166	1.68578301239216	1.85518832973832	NA	NA	NA	NA	1.71618392493196	NA	NA	NA	-1.47907291360934	NA	1.44272343003461	NA	NA
801	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)	NA	-1.83162337264862	NA	NA	-1.53469203497346	NA	NA	NA	NA	1.55698516626251	-1.45860298276489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
802	positive regulation of Ras protein signal transduction (GO:0046579)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.59060539935588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79753781706085	NA	NA
803	positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	NA	-1.61987667067541	NA	NA	-1.85598352508413	NA	NA	NA	NA	NA	-1.75735601709627	1.55514276212409	1.94412222922659	NA	NA	NA	NA	1.62524351475524	NA	1.69598589333657	NA	NA	NA	1.71750450786167	NA	NA
804	positive regulation of reactive oxygen species metabolic process (GO:2000379)	NA	-1.76391034908521	1.75555029370447	1.8682339593655	-1.75362522177942	NA	1.67607077613524	NA	1.66507566096128	1.59047571313303	-2.01111868504125	1.76189231802402	1.90919751083781	NA	NA	NA	NA	1.72001411374104	NA	NA	NA	NA	NA	NA	NA	NA
805	positive regulation of receptor-mediated endocytosis (GO:0048260)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56731847827738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
806	positive regulation of release of cytochrome c from mitochondria (GO:0090200)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.70612369299654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
807	positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	NA	NA	NA	NA	-1.58583298724651	NA	1.76777120802627	NA	NA	NA	NA	1.58867397882729	1.50132224882211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
808	positive regulation of response to biotic stimulus (GO:0002833)	NA	NA	NA	NA	-1.65292954694828	NA	NA	NA	NA	1.74782154155386	NA	NA	1.82657291692446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
809	positive regulation of response to external stimulus (GO:0032103)	NA	-1.63043321620385	1.5597525114358	2.05919680985183	-2.18749518960084	NA	1.73716516659011	NA	NA	2.01576620843391	-1.97909607529109	1.92249593919059	2.19029323595874	NA	NA	NA	NA	1.77245154173847	NA	1.85085851742784	-1.72252344421537	-1.62651559889495	-1.56950886900172	1.64383273451571	-1.83641179622362	NA
810	positive regulation of response to stimulus (GO:0048584)	NA	NA	NA	NA	-1.58791353026975	NA	NA	NA	NA	1.59700481539925	NA	NA	1.44315637241764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
811	positive regulation of Rho protein signal transduction (GO:0035025)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.57928280926511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58604024223831	NA	NA
812	positive regulation of secretion by cell (GO:1903532)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42280924441031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
813	positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	NA	-1.34589798923352	NA	1.78324390113755	-1.93327752462556	1.42870062050753	1.64554841655314	NA	NA	1.94350130855064	-1.62465673871271	1.85282665822686	1.6850082123833	-1.41712801888061	NA	NA	NA	1.50169389260742	NA	1.42496725877092	NA	NA	NA	NA	NA	NA
814	positive regulation of signal transduction (GO:0009967)	NA	NA	1.50607819815561	NA	-1.49348550115955	NA	NA	1.5146027258093	NA	1.45243637152978	-1.71081900448059	NA	1.46484003167603	NA	NA	NA	NA	NA	NA	NA	-1.49952553475858	NA	-1.73287239129337	NA	NA	NA
815	positive regulation of signaling (GO:0023056)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57707092871399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
816	positive regulation of smooth muscle cell proliferation (GO:0048661)	NA	-1.83365410349542	NA	1.6250603641875	-1.7186034113456	NA	1.55022742324567	NA	1.80072973153728	2.09815828070961	-1.93823214310451	NA	2.07582565138247	NA	NA	NA	-1.75354571581838	NA	1.75641826337573	1.68756619162032	NA	NA	-1.64308268148154	1.63192688843359	-1.8930226148397	NA
817	positive regulation of sprouting angiogenesis (GO:1903672)	NA	-1.6724286522904	NA	NA	NA	1.76914354359324	1.62383852172448	NA	NA	NA	NA	NA	1.65200191123245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
818	positive regulation of STAT cascade (GO:1904894)	NA	NA	NA	1.67403848962045	-1.75611246610628	NA	NA	NA	NA	1.66536585790815	-1.65078844610323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.7934870736804	NA
819	positive regulation of stress-activated MAPK cascade (GO:0032874)	NA	NA	1.55841212386852	1.89430856264178	-1.80589452739779	NA	NA	NA	NA	1.57752808070063	-1.76209832761562	NA	1.72689573996686	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.50670813998716	1.56915081392545	NA	NA
820	positive regulation of supramolecular fiber organization (GO:1902905)	NA	NA	NA	1.46169208322672	-1.57087834137475	NA	NA	NA	NA	NA	-1.406018186474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
821	positive regulation of synaptic transmission (GO:0050806)	NA	NA	1.65991019546434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
822	positive regulation of T cell activation (GO:0050870)	NA	-1.77765127769613	NA	2.09721534310084	-2.40094890926754	NA	2.12986577090175	NA	NA	2.32163538086949	-2.0495025530424	2.22022005105282	2.29569180479461	-1.95065977110459	-1.66246002395274	NA	NA	1.78872589554934	NA	1.739103156505	NA	-1.76734043200229	NA	2.01100268881114	-2.19329314728934	NA
823	positive regulation of T cell differentiation (GO:0045582)	NA	NA	NA	1.6967023813984	-1.80126158595348	NA	1.74264707044555	NA	NA	1.7898484023224	-1.69581099659055	1.9420403381737	1.66713654988927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68129471521075	NA	NA
824	positive regulation of T cell mediated immunity (GO:0002711)	NA	NA	NA	NA	-1.65119364737664	NA	NA	NA	NA	NA	NA	1.57926855603256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64269807546739	NA	NA
825	positive regulation of T cell migration (GO:2000406)	NA	NA	NA	NA	-1.93831184429713	NA	1.89486088947035	NA	NA	1.8583487147994	-1.62792586964233	1.99850086330727	2.02488137151791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75474051947508	NA	NA
826	positive regulation of T cell proliferation (GO:0042102)	NA	NA	NA	1.76992390859357	-2.2435956822553	NA	1.9913469857915	NA	NA	2.06171216128898	-1.79593413185558	2.03697955638522	2.05214289469016	-1.70659844920167	NA	NA	NA	1.83129055589887	NA	1.63512516145154	NA	NA	NA	1.7925888922082	-2.18169297800983	NA
827	positive regulation of telomerase RNA localization to Cajal body (GO:1904874)	NA	NA	-1.7307459823792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
828	positive regulation of toll-like receptor signaling pathway (GO:0034123)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.708782824642	-1.66498020821091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
829	positive regulation of transcription factor import into nucleus (GO:0042993)	NA	NA	NA	2.04713609808257	-2.00577982289033	NA	1.97783194291133	NA	NA	1.82413336171525	-1.69104963289375	1.9893856171506	2.03424382631499	NA	NA	NA	NA	1.69264470800702	NA	1.68495685136701	NA	NA	NA	NA	NA	NA
830	positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	NA	-1.36922942772111	1.39672408031009	1.40937553275018	-1.60398363044381	NA	1.28621211628394	NA	NA	1.67452380615019	-1.55491441338231	NA	NA	NA	NA	NA	NA	NA	1.39549015200209	NA	NA	NA	NA	NA	NA	NA
831	positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56454112532131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
832	positive regulation of transcription, DNA-templated (GO:0045893)	NA	-1.2563044662324	1.23070642492067	1.42897952320614	-1.57852022020454	NA	1.312333412246	NA	NA	1.64730285898239	-1.51628682600713	1.1953267347896	NA	NA	NA	NA	NA	NA	1.33444438969948	NA	NA	NA	NA	NA	-1.25722765024374	NA
833	positive regulation of transferase activity (GO:0051347)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.50059009828282	NA	NA	1.62230309668607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
834	positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64110195820725	NA	NA	1.82479646639341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
835	positive regulation of translation (GO:0045727)	NA	NA	NA	NA	-1.58547601123896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
836	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.4679915675655	NA	NA	NA
837	positive regulation of transport (GO:0051050)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.67027957153095	NA
838	positive regulation of tumor necrosis factor production (GO:0032760)	NA	NA	NA	1.80889667494569	-2.00901075522801	NA	1.71468445289584	NA	NA	1.95791324877013	-1.59565307614107	2.05187836969555	1.55610749959218	NA	NA	NA	NA	1.77757385261587	NA	1.64783128535245	NA	NA	NA	1.7187523475035	-1.59926658547821	NA
839	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	NA	NA	NA	1.80029555642145	-1.95788608395088	NA	1.65403768012134	NA	NA	1.77941774310335	-1.57815186249207	1.90406745355705	1.57440115213444	NA	NA	NA	NA	1.6744995294354	NA	1.70224857505355	NA	NA	NA	1.7890506656918	NA	NA
840	positive regulation of type I interferon production (GO:0032481)	NA	NA	NA	NA	-1.8144272922632	NA	NA	NA	NA	1.45851845538174	NA	1.68006287856828	1.56215933504712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
841	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	NA	NA	NA	1.66602115058002	-1.92952827587664	NA	1.81149941806067	NA	NA	1.63777969308589	NA	1.58707283417859	1.51812731156818	-1.64643715284624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.98826444248214	NA
842	positive regulation of ubiquitin protein ligase activity (GO:1904668)	NA	-1.82116052620017	NA	NA	-1.52561309454105	NA	NA	NA	NA	1.43088439715274	-1.52558475185797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
843	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437)	NA	-1.85700041286395	NA	NA	-1.54850435911236	NA	NA	NA	NA	1.5012922546983	-1.56268965499565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
844	positive regulation of vascular endothelial growth factor production (GO:0010575)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.63772755078098	NA	NA	NA	NA	NA	1.64099085261056	NA	NA	NA	NA	NA	NA
845	positive regulation of vasculature development (GO:1904018)	NA	-1.77393451475553	1.65540770347345	1.70648756787521	-1.57334770663967	2.25456654939607	1.50035758256732	1.76961385864554	NA	1.69809385730668	-1.994719700341	NA	1.94703435907848	NA	NA	NA	NA	1.62780217609832	1.62270583475779	1.49187961091782	NA	NA	-1.71734225439211	NA	NA	NA
846	positive regulation of vasoconstriction (GO:0045907)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.77104871348404	NA	NA
847	positive regulation of viral life cycle (GO:1903902)	NA	NA	NA	NA	NA	NA	1.5546604476481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
848	positive regulation of Wnt signaling pathway (GO:0030177)	NA	NA	NA	NA	NA	NA	NA	1.4609531855419	NA	1.35807058300687	-1.37325032935641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.68774591240564	NA	NA	NA
849	potassium ion homeostasis (GO:0055075)	NA	NA	1.63667216654992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
850	potassium ion transport (GO:0006813)	NA	NA	1.66272800498418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
851	presynapse assembly (GO:0099054)	NA	NA	NA	NA	1.68886399125106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.77289645877366	NA	NA	NA
852	programmed necrotic cell death (GO:0097300)	NA	NA	NA	NA	-1.67498369790754	NA	NA	NA	NA	NA	NA	NA	1.72124340423496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81047325637602	NA	NA
853	prostaglandin biosynthetic process (GO:0001516)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.82366953286671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
854	prostaglandin metabolic process (GO:0006693)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.64118339671323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
855	proteasomal protein catabolic process (GO:0010498)	NA	NA	NA	NA	NA	1.35109283566372	NA	NA	NA	1.4022755551314	-1.35973137328499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.29285146159459	NA	NA	NA
856	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26024136188301	-1.38083613914114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
857	protein autophosphorylation (GO:0046777)	NA	NA	NA	1.44682376264684	-1.48191560485833	NA	1.38922132258236	NA	NA	1.50684006612133	-1.47629923757243	1.56036511711205	1.4309135920315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
858	protein catabolic process (GO:0030163)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.50293385353056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
859	protein complex assembly (GO:0006461)	NA	NA	NA	NA	-1.44566985930461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
860	protein complex localization (GO:0031503)	NA	NA	-2.03819049149797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
861	protein complex subunit organization (GO:0071822)	NA	NA	1.65234535518715	NA	NA	NA	NA	2.09027699707903	NA	1.54227810966453	-1.80299525332342	NA	1.64692621115087	NA	NA	NA	NA	NA	1.66863663461376	NA	NA	NA	-1.98370555904306	NA	NA	NA
862	protein dephosphorylation (GO:0006470)	NA	NA	NA	1.4313267527466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.46633998860999	NA	NA	NA	NA	NA	NA	NA	NA	NA
863	protein depolymerization (GO:0051261)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.55213148055334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
864	protein deubiquitination (GO:0016579)	NA	NA	NA	NA	-1.41233120746406	NA	1.30994403616339	NA	NA	1.30287448538902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
865	protein heterooligomerization (GO:0051291)	NA	NA	NA	NA	NA	1.67995447708478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
866	protein homooligomerization (GO:0051260)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46794771242602	NA	NA	1.31560472289057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45811935496217	NA	NA
