pathway	DB	n	statistic	df	p	method
positive regulation of dendrite development (GO:1900006)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
positive regulation of dendrite extension (GO:1903861)	GO_Biological_Process_2018	63	1.39371141975309	1	0.238	Kruskal-Wallis
positive regulation of dendrite morphogenesis (GO:0050775)	GO_Biological_Process_2018	63	8.34567901234567	1	0.00387	Kruskal-Wallis
positive regulation of dendritic spine development (GO:0060999)	GO_Biological_Process_2018	63	0.463155864197546	1	0.496	Kruskal-Wallis
positive regulation of dephosphorylation (GO:0035306)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
positive regulation of developmental growth (GO:0048639)	GO_Biological_Process_2018	63	0.521604938271565	1	0.47	Kruskal-Wallis
positive regulation of developmental process (GO:0051094)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
positive regulation of DNA binding (GO:0043388)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
positive regulation of DNA biosynthetic process (GO:2000573)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
positive regulation of DNA metabolic process (GO:0051054)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
positive regulation of DNA repair (GO:0045739)	GO_Biological_Process_2018	63	0.972415123456813	1	0.324	Kruskal-Wallis
positive regulation of DNA replication (GO:0045740)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
positive regulation of DNA-templated transcription, elongation (GO:0032786)	GO_Biological_Process_2018	63	0.293402777777771	1	0.588	Kruskal-Wallis
positive regulation of DNA-templated transcription, initiation (GO:2000144)	GO_Biological_Process_2018	63	0.111111111111114	1	0.739	Kruskal-Wallis
positive regulation of double-strand break repair (GO:2000781)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
positive regulation of embryonic development (GO:0040019)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
positive regulation of endocytosis (GO:0045807)	GO_Biological_Process_2018	63	0.30864197530866	1	0.579	Kruskal-Wallis
positive regulation of endopeptidase activity (GO:0010950)	GO_Biological_Process_2018	63	0.293402777777771	1	0.588	Kruskal-Wallis
positive regulation of endothelial cell migration (GO:0010595)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
positive regulation of endothelial cell proliferation (GO:0001938)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
positive regulation of epidermal cell differentiation (GO:0045606)	GO_Biological_Process_2018	63	0.00482253086420315	1	0.945	Kruskal-Wallis
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
positive regulation of epithelial cell apoptotic process (GO:1904037)	GO_Biological_Process_2018	63	0.30864197530866	1	0.579	Kruskal-Wallis
positive regulation of epithelial cell differentiation (GO:0030858)	GO_Biological_Process_2018	63	0.278549382716051	1	0.598	Kruskal-Wallis
positive regulation of epithelial cell migration (GO:0010634)	GO_Biological_Process_2018	63	0.390625	1	0.532	Kruskal-Wallis
positive regulation of epithelial cell proliferation (GO:0050679)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
positive regulation of epithelial to mesenchymal transition (GO:0010718)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
positive regulation of ERBB signaling pathway (GO:1901186)	GO_Biological_Process_2018	63	0.023341049382708	1	0.879	Kruskal-Wallis
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	GO_Biological_Process_2018	63	0.0696373456790127	1	0.792	Kruskal-Wallis
positive regulation of erythrocyte differentiation (GO:0045648)	GO_Biological_Process_2018	63	0.26408179012347	1	0.607	Kruskal-Wallis
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	GO_Biological_Process_2018	63	0.444444444444457	1	0.505	Kruskal-Wallis
positive regulation of excitatory postsynaptic potential (GO:2000463)	GO_Biological_Process_2018	63	1.96778549382717	1	0.161	Kruskal-Wallis
positive regulation of exocytosis (GO:0045921)	GO_Biological_Process_2018	63	2.12673611111111	1	0.145	Kruskal-Wallis
positive regulation of exosomal secretion (GO:1903543)	GO_Biological_Process_2018	63	2.33410493827157	1	0.127	Kruskal-Wallis
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	GO_Biological_Process_2018	63	0.278549382716051	1	0.598	Kruskal-Wallis
positive regulation of fat cell differentiation (GO:0045600)	GO_Biological_Process_2018	63	2.2085262345679	1	0.137	Kruskal-Wallis
positive regulation of fatty acid metabolic process (GO:0045923)	GO_Biological_Process_2018	63	1.66840277777777	1	0.196	Kruskal-Wallis
positive regulation of fibroblast proliferation (GO:0048146)	GO_Biological_Process_2018	63	0.0434027777777715	1	0.835	Kruskal-Wallis
positive regulation of filopodium assembly (GO:0051491)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
positive regulation of focal adhesion assembly (GO:0051894)	GO_Biological_Process_2018	63	0.00482253086420315	1	0.945	Kruskal-Wallis
positive regulation of G-protein coupled receptor protein signaling pathway (GO:0045745)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)	GO_Biological_Process_2018	63	2.04648919753089	1	0.153	Kruskal-Wallis
positive regulation of gene expression (GO:0010628)	GO_Biological_Process_2018	63	0.0850762141084545	1	0.771	Kruskal-Wallis
positive regulation of gene expression, epigenetic (GO:0045815)	GO_Biological_Process_2018	63	1.08506944444446	1	0.298	Kruskal-Wallis
positive regulation of gene silencing by miRNA (GO:2000637)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
positive regulation of glucose import (GO:0046326)	GO_Biological_Process_2018	63	0.23630401234567	1	0.627	Kruskal-Wallis
positive regulation of glucose transport (GO:0010828)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
positive regulation of granulocyte chemotaxis (GO:0071624)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
positive regulation of growth (GO:0045927)	GO_Biological_Process_2018	63	1.265625	1	0.261	Kruskal-Wallis
positive regulation of GTPase activity (GO:0043547)	GO_Biological_Process_2018	63	0.26408179012347	1	0.607	Kruskal-Wallis
positive regulation of heart contraction (GO:0045823)	GO_Biological_Process_2018	63	0.0933641975308888	1	0.76	Kruskal-Wallis
positive regulation of histone acetylation (GO:0035066)	GO_Biological_Process_2018	63	0.111111111111114	1	0.739	Kruskal-Wallis
positive regulation of histone methylation (GO:0031062)	GO_Biological_Process_2018	63	0.0933641975308888	1	0.76	Kruskal-Wallis
positive regulation of histone modification (GO:0031058)	GO_Biological_Process_2018	63	0.26408179012347	1	0.607	Kruskal-Wallis
positive regulation of homeostatic process (GO:0032846)	GO_Biological_Process_2018	63	0.671489197530889	1	0.413	Kruskal-Wallis
positive regulation of hydrolase activity (GO:0051345)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
positive regulation of immune effector process (GO:0002699)	GO_Biological_Process_2018	63	0.463155864197546	1	0.496	Kruskal-Wallis
positive regulation of immune response (GO:0050778)	GO_Biological_Process_2018	63	0.197530864197546	1	0.657	Kruskal-Wallis
positive regulation of immune system process (GO:0002684)	GO_Biological_Process_2018	63	7.94926697530866	1	0.00481	Kruskal-Wallis
positive regulation of immunoglobulin production (GO:0002639)	GO_Biological_Process_2018	63	0.0771604938271651	1	0.781	Kruskal-Wallis
positive regulation of inflammatory response (GO:0050729)	GO_Biological_Process_2018	63	0.0625	1	0.803	Kruskal-Wallis
positive regulation of innate immune response (GO:0045089)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
positive regulation of insulin secretion (GO:0032024)	GO_Biological_Process_2018	63	1.05632716049382	1	0.304	Kruskal-Wallis
positive regulation of interferon-alpha production (GO:0032727)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
positive regulation of interferon-beta production (GO:0032728)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
positive regulation of interferon-gamma production (GO:0032729)	GO_Biological_Process_2018	63	0.151234567901241	1	0.697	Kruskal-Wallis
positive regulation of interleukin-1 beta production (GO:0032731)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
positive regulation of interleukin-1 beta secretion (GO:0050718)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
positive regulation of interleukin-1 secretion (GO:0050716)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
positive regulation of interleukin-10 production (GO:0032733)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
positive regulation of interleukin-12 production (GO:0032735)	GO_Biological_Process_2018	63	0.26408179012347	1	0.607	Kruskal-Wallis
positive regulation of interleukin-2 production (GO:0032743)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
positive regulation of interleukin-4 production (GO:0032753)	GO_Biological_Process_2018	63	0.278549382716051	1	0.598	Kruskal-Wallis
positive regulation of interleukin-6 production (GO:0032755)	GO_Biological_Process_2018	63	0	1	1	Kruskal-Wallis
positive regulation of interleukin-6 secretion (GO:2000778)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
positive regulation of interleukin-8 production (GO:0032757)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
positive regulation of intracellular protein transport (GO:0090316)	GO_Biological_Process_2018	63	0.0378086419753174	1	0.846	Kruskal-Wallis
positive regulation of intracellular signal transduction (GO:1902533)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
positive regulation of intracellular transport (GO:0032388)	GO_Biological_Process_2018	63	0.648919753086432	1	0.42	Kruskal-Wallis
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
positive regulation of ion transmembrane transporter activity (GO:0032414)	GO_Biological_Process_2018	63	0.426118827160508	1	0.514	Kruskal-Wallis
positive regulation of ion transport (GO:0043270)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
positive regulation of JAK-STAT cascade (GO:0046427)	GO_Biological_Process_2018	63	0.790123456790155	1	0.374	Kruskal-Wallis
positive regulation of JNK cascade (GO:0046330)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
positive regulation of JUN kinase activity (GO:0043507)	GO_Biological_Process_2018	63	0.463155864197546	1	0.496	Kruskal-Wallis
positive regulation of kinase activity (GO:0033674)	GO_Biological_Process_2018	63	0.0434027777777715	1	0.835	Kruskal-Wallis
positive regulation of lamellipodium organization (GO:1902745)	GO_Biological_Process_2018	63	0.626736111111114	1	0.429	Kruskal-Wallis
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
positive regulation of leukocyte chemotaxis (GO:0002690)	GO_Biological_Process_2018	63	0.0696373456790127	1	0.792	Kruskal-Wallis
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	GO_Biological_Process_2018	63	0.463155864197546	1	0.496	Kruskal-Wallis
positive regulation of leukocyte migration (GO:0002687)	GO_Biological_Process_2018	63	0.222993827160508	1	0.637	Kruskal-Wallis
positive regulation of lipid biosynthetic process (GO:0046889)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
positive regulation of lipid catabolic process (GO:0050996)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
positive regulation of lipid kinase activity (GO:0090218)	GO_Biological_Process_2018	63	0.40817901234567	1	0.523	Kruskal-Wallis
positive regulation of lipid metabolic process (GO:0045834)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
positive regulation of lipid storage (GO:0010884)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
positive regulation of locomotion (GO:0040017)	GO_Biological_Process_2018	63	1.265625	1	0.261	Kruskal-Wallis
positive regulation of lymphocyte activation (GO:0051251)	GO_Biological_Process_2018	63	2.82426697530866	1	0.0928	Kruskal-Wallis
positive regulation of lymphocyte differentiation (GO:0045621)	GO_Biological_Process_2018	63	0	1	1	Kruskal-Wallis
positive regulation of lymphocyte migration (GO:2000403)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
positive regulation of lymphocyte proliferation (GO:0050671)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
positive regulation of macroautophagy (GO:0016239)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
positive regulation of macromolecule biosynthetic process (GO:0010557)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
positive regulation of macromolecule metabolic process (GO:0010604)	GO_Biological_Process_2018	63	0.23630401234567	1	0.627	Kruskal-Wallis
positive regulation of macrophage activation (GO:0043032)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
positive regulation of macrophage derived foam cell differentiation (GO:0010744)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
positive regulation of MAP kinase activity (GO:0043406)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
positive regulation of MAPK cascade (GO:0043410)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	GO_Biological_Process_2018	63	1	1	0.317	Kruskal-Wallis
positive regulation of mesonephros development (GO:0061213)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
positive regulation of metabolic process (GO:0009893)	GO_Biological_Process_2018	63	1.46006944444446	1	0.227	Kruskal-Wallis
positive regulation of microtubule polymerization (GO:0031116)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
positive regulation of microtubule polymerization or depolymerization (GO:0031112)	GO_Biological_Process_2018	63	0.356674382716051	1	0.55	Kruskal-Wallis
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	GO_Biological_Process_2018	63	0.023341049382708	1	0.879	Kruskal-Wallis
positive regulation of mitochondrion organization (GO:0010822)	GO_Biological_Process_2018	63	0.583526234567898	1	0.445	Kruskal-Wallis
positive regulation of mitotic cell cycle (GO:0045931)	GO_Biological_Process_2018	63	0.25	1	0.617	Kruskal-Wallis
positive regulation of mitotic cell cycle phase transition (GO:1901992)	GO_Biological_Process_2018	63	0.5625	1	0.453	Kruskal-Wallis
positive regulation of mitotic nuclear division (GO:0045840)	GO_Biological_Process_2018	63	0.0771604938271651	1	0.781	Kruskal-Wallis
positive regulation of monocyte chemotaxis (GO:0090026)	GO_Biological_Process_2018	63	0.0625	1	0.803	Kruskal-Wallis
positive regulation of mononuclear cell migration (GO:0071677)	GO_Biological_Process_2018	63	0.0625	1	0.803	Kruskal-Wallis
positive regulation of monooxygenase activity (GO:0032770)	GO_Biological_Process_2018	63	1.08506944444446	1	0.298	Kruskal-Wallis
positive regulation of morphogenesis of an epithelium (GO:1905332)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
positive regulation of mRNA catabolic process (GO:0061014)	GO_Biological_Process_2018	63	3.46373456790124	1	0.0627	Kruskal-Wallis
positive regulation of mRNA processing (GO:0050685)	GO_Biological_Process_2018	63	0.741512345679013	1	0.389	Kruskal-Wallis
positive regulation of multi-organism process (GO:0043902)	GO_Biological_Process_2018	63	0.0771604938271651	1	0.781	Kruskal-Wallis
positive regulation of multicellular organismal process (GO:0051240)	GO_Biological_Process_2018	63	0.00482253086420315	1	0.945	Kruskal-Wallis
positive regulation of muscle cell differentiation (GO:0051149)	GO_Biological_Process_2018	63	0.815007716049394	1	0.367	Kruskal-Wallis
positive regulation of myeloid cell differentiation (GO:0045639)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
positive regulation of myeloid leukocyte differentiation (GO:0002763)	GO_Biological_Process_2018	63	0.111111111111114	1	0.739	Kruskal-Wallis
